instrument,entry_time,exit_time,direction,entry_price,exit_price,sl_price,units,risk_gbp,pnl,exit_reason,equity_after
EUR_USD,2026-01-08 04:00:00+00:00,2026-01-08 17:00:00+00:00,SHORT,1.16804,1.16508,1.16729,311335,233.5011,719.9622,EXIT_MODEL,117470.5269
USD_JPY,2026-01-08 07:00:00+00:00,2026-01-08 13:00:00+00:00,LONG,156.47,156.67536,156.67536,229131,234.9411,234.633,TRAIL_SL,117705.1599
NAS100_USD,2026-01-08 09:00:00+00:00,2026-01-08 14:00:00+00:00,SHORT,25620.0,25610.93059,25610.93059,2,235.4103,14.171,TRAIL_SL,117719.3309
SPX500_USD,2026-01-08 11:00:00+00:00,2026-01-08 20:00:00+00:00,LONG,6915.6,6928.3,6901.32008,5,235.4387,49.6094,EOD,117768.9403
DE30_EUR,2026-01-09 03:00:00+00:00,2026-01-09 13:00:00+00:00,LONG,25180.8,25313.2,25203.77217,2,235.5379,226.3248,EXIT_MODEL,117995.2651
AUD_USD,2026-01-09 04:00:00+00:00,2026-01-09 12:00:00+00:00,SHORT,0.6697,0.66758,0.66901,342015,235.9905,566.4623,EXIT_MODEL,118561.7274
USD_CHF,2026-01-09 07:00:00+00:00,2026-01-09 13:00:00+00:00,LONG,0.79962,0.79867,0.79867,255473,237.1235,-237.1235,SL,118324.6039
SPX500_USD,2026-01-09 07:00:00+00:00,2026-01-09 16:00:00+00:00,LONG,6928.2,6971.6,6943.50406,5,236.6492,169.5313,EXIT_MODEL,118494.1352
EUR_USD,2026-01-09 07:00:00+00:00,2026-01-09 20:00:00+00:00,SHORT,1.16508,1.16347,1.16624,204300,236.9883,256.9711,FRIDAY_CLOSE,118751.1063
NAS100_USD,2026-01-09 10:00:00+00:00,2026-01-09 14:00:00+00:00,LONG,25581.6,25506.96662,25506.96662,2,237.5022,-116.6147,SL,118634.4916
GBP_USD,2026-01-09 10:00:00+00:00,2026-01-09 20:00:00+00:00,LONG,1.34084,1.34069,1.3391,136361,237.269,-15.9798,FRIDAY_CLOSE,118618.5118
AUD_USD,2026-01-11 22:00:00+00:00,2026-01-12 00:00:00+00:00,SHORT,0.66874,0.67009,0.67009,175731,237.237,-185.3413,SL,118433.1705
